Symbiont accepted name;Host accepted name;Ocean origin;Region origin;Country origin
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora millepora;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Acropora palifera;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Favites abdita;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Goniastrea favulus;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Lobophyllia corymbosa;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Montipora digitata;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Pocillopora damicornis;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Porites cylindrica;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
Symbiodinium sp.;Seriatopora hystrix;Pacific;Great Barrier Reef;Australia
